paper_id,publication_date,year_month,field,subfield,num_authors,institutions_distinct_count,countries_distinct_count,type,language,n_references,marker_count,marker_types,word_count,marker_rate,has_abstract,year,era,llm_flag,llm_flag_strict
https://openalex.org/W3207512666,2021-10-12,2021-10,Computer Science,Computer Science Applications,2,2,1,article,en,6,12,10,251,0.04780876494023904,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W4200255166,2021-10-20,2021-10,Computer Science,Information Systems,5,5,1,article,en,23,6,6,194,0.030927835051546393,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3216011987,2021-10-29,2021-10,Computer Science,Computer Vision and Pattern Recognition,3,3,0,article,en,0,11,10,239,0.04602510460251046,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W4244741096,2021-10-27,2021-10,Computer Science,Artificial Intelligence,2,2,1,article,en,0,6,5,153,0.0392156862745098,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W4312652988,2021-10-04,2021-10,Computer Science,Artificial Intelligence,2,2,2,article,en,28,9,7,144,0.0625,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3201967882,2021-10-05,2021-10,Computer Science,Computational Theory and Mathematics,18,18,2,article,en,105,14,11,278,0.050359712230215826,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W4318257079,2021-10-26,2021-10,Computer Science,Information Systems,3,3,1,article,en,44,20,12,193,0.10362694300518134,1,2021,Pre-ChatGPT,1,0
https://openalex.org/W3202373545,2021-10-04,2021-10,Computer Science,Computer Vision and Pattern Recognition,2,2,1,article,en,12,7,4,160,0.04375,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W4241443873,2021-10-23,2021-10,Computer Science,Information Systems,2,2,1,article,en,7,6,5,118,0.05084745762711865,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W4255976112,2021-10-22,2021-10,Computer Science,Computer Networks and Communications,3,3,1,article,en,18,4,4,95,0.042105263157894736,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3208743191,2021-10-25,2021-10,Computer Science,Computer Vision and Pattern Recognition,4,4,1,article,en,54,0,0,0,0.0,0,2021,Pre-ChatGPT,0,0
https://openalex.org/W3209335585,2021-10-27,2021-10,Computer Science,Artificial Intelligence,5,5,1,article,en,46,0,0,0,0.0,0,2021,Pre-ChatGPT,0,0
https://openalex.org/W3206597437,2021-10-17,2021-10,Computer Science,Computer Vision and Pattern Recognition,4,4,1,article,en,42,7,7,200,0.035,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3206019699,2021-10-12,2021-10,Computer Science,Computer Vision and Pattern Recognition,5,5,1,article,en,46,0,0,0,0.0,0,2021,Pre-ChatGPT,0,0
https://openalex.org/W3216338526,2021-10-01,2021-10,Computer Science,Information Systems,3,3,1,article,en,0,1,1,107,0.009345794392523364,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3207449824,2021-10-09,2021-10,Computer Science,Computer Vision and Pattern Recognition,2,2,1,article,en,36,4,3,218,0.01834862385321101,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W4205502894,2021-10-28,2021-10,Computer Science,Computational Theory and Mathematics,1,1,1,article,en,0,5,4,91,0.054945054945054944,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W4200565673,2021-10-13,2021-10,Computer Science,Artificial Intelligence,3,3,1,article,en,10,9,7,143,0.06293706293706294,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3202099611,2021-10-01,2021-10,Computer Science,Human-Computer Interaction,2,2,1,article,en,73,12,10,184,0.06521739130434782,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3123386386,2021-10-01,2021-10,Computer Science,Computer Vision and Pattern Recognition,7,7,1,article,en,56,23,17,255,0.09019607843137255,1,2021,Pre-ChatGPT,1,0
https://openalex.org/W3204480651,2021-10-01,2021-10,Computer Science,Computer Vision and Pattern Recognition,8,8,2,article,en,91,14,13,179,0.0782122905027933,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3207345386,2021-10-17,2021-10,Computer Science,Computer Vision and Pattern Recognition,5,5,1,article,en,55,10,9,210,0.047619047619047616,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3205437448,2021-10-11,2021-10,Computer Science,Computer Networks and Communications,2,2,1,article,en,24,5,4,136,0.03676470588235294,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3206405802,2021-10-09,2021-10,Computer Science,Human-Computer Interaction,6,6,0,article,en,14,7,6,116,0.0603448275862069,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3215081355,2021-10-07,2021-10,Computer Science,Computer Vision and Pattern Recognition,2,2,1,article,en,22,6,3,146,0.0410958904109589,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3206016018,2021-10-01,2021-10,Computer Science,Information Systems,3,3,1,article,en,0,7,6,99,0.0707070707070707,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3207864672,2021-10-18,2021-10,Computer Science,Computer Vision and Pattern Recognition,3,3,1,article,en,35,7,7,135,0.05185185185185185,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W26624956,2021-10-05,2021-10,Computer Science,Computer Vision and Pattern Recognition,1,1,0,article,en,0,16,10,114,0.14035087719298245,1,2021,Pre-ChatGPT,1,1
https://openalex.org/W3207360597,2021-10-11,2021-10,Computer Science,Computer Vision and Pattern Recognition,6,6,0,article,en,75,15,11,255,0.058823529411764705,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3200847221,2021-10-25,2021-10,Computer Science,Artificial Intelligence,5,5,1,article,en,3,4,4,73,0.0547945205479452,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3206828183,2021-10-11,2021-10,Computer Science,Computer Vision and Pattern Recognition,7,7,0,article,en,55,14,10,160,0.0875,1,2021,Pre-ChatGPT,1,0
https://openalex.org/W3206615897,2021-10-01,2021-10,Computer Science,Computer Vision and Pattern Recognition,8,8,1,article,en,5,0,0,0,0.0,0,2021,Pre-ChatGPT,0,0
https://openalex.org/W4285343243,2021-10-22,2021-10,Computer Science,Information Systems,3,3,1,article,en,14,12,8,138,0.08695652173913043,1,2021,Pre-ChatGPT,1,0
https://openalex.org/W3209570990,2021-10-31,2021-10,Computer Science,Signal Processing,3,3,1,article,en,43,2,1,127,0.015748031496062992,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3209770378,2021-10-29,2021-10,Computer Science,Information Systems,1,1,1,article,en,0,7,7,105,0.06666666666666667,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W4200199246,2021-10-20,2021-10,Computer Science,Signal Processing,2,2,1,article,en,10,6,5,132,0.045454545454545456,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3209021578,2021-10-26,2021-10,Computer Science,Information Systems,4,4,1,article,en,14,14,12,253,0.05533596837944664,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3215729686,2021-10-20,2021-10,Computer Science,Computer Vision and Pattern Recognition,2,2,1,article,en,20,8,4,152,0.05263157894736842,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W4309308787,2021-10-05,2021-10,Computer Science,Computer Networks and Communications,1,1,1,article,en,0,11,11,240,0.04583333333333333,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3206923635,2021-10-01,2021-10,Computer Science,Computer Vision and Pattern Recognition,4,4,1,article,en,81,0,0,0,0.0,0,2021,Pre-ChatGPT,0,0
https://openalex.org/W4200623631,2021-10-29,2021-10,Computer Science,Artificial Intelligence,9,9,1,article,en,17,19,11,262,0.07251908396946564,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3215423549,2021-10-15,2021-10,Computer Science,Computer Vision and Pattern Recognition,4,4,1,article,en,14,6,5,243,0.024691358024691357,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W4244822330,2021-10-04,2021-10,Computer Science,Signal Processing,5,5,1,article,en,11,7,6,131,0.05343511450381679,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3209191854,2021-10-22,2021-10,Computer Science,Computer Vision and Pattern Recognition,3,3,2,article,en,41,0,0,0,0.0,0,2021,Pre-ChatGPT,0,0
https://openalex.org/W3215401619,2021-11-01,2021-11,Computer Science,Artificial Intelligence,4,4,1,article,en,15,8,8,178,0.0449438202247191,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3209642584,2021-11-02,2021-11,Computer Science,Artificial Intelligence,9,9,1,article,en,38,0,0,0,0.0,0,2021,Pre-ChatGPT,0,0
https://openalex.org/W3217360092,2021-11-30,2021-11,Computer Science,Computer Networks and Communications,5,5,2,article,en,56,18,13,252,0.07142857142857142,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W4200593706,2021-11-29,2021-11,Computer Science,Information Systems,3,3,1,article,en,0,10,5,208,0.04807692307692308,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3208344716,2021-11-01,2021-11,Computer Science,Computer Vision and Pattern Recognition,2,2,1,article,en,71,0,0,0,0.0,0,2021,Pre-ChatGPT,0,0
https://openalex.org/W3208227386,2021-11-01,2021-11,Computer Science,Information Systems,1,1,1,article,en,16,8,6,168,0.047619047619047616,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W4200536995,2021-11-30,2021-11,Computer Science,Computer Vision and Pattern Recognition,5,5,1,article,en,11,13,10,105,0.12380952380952381,1,2021,Pre-ChatGPT,1,1
https://openalex.org/W3211285809,2021-11-03,2021-11,Computer Science,Information Systems,1,1,1,article,en,30,8,6,130,0.06153846153846154,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W4285334714,2021-11-01,2021-11,Computer Science,Computer Vision and Pattern Recognition,6,6,1,article,en,4,3,3,119,0.025210084033613446,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3195437048,2021-11-15,2021-11,Computer Science,Computer Networks and Communications,3,3,2,article,en,221,10,10,293,0.034129692832764506,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W4205890520,2021-11-13,2021-11,Computer Science,Computer Vision and Pattern Recognition,2,2,1,article,en,34,3,3,155,0.01935483870967742,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W4405675041,2021-11-01,2021-11,Computer Science,Information Systems,1,1,0,article,en,0,14,12,152,0.09210526315789473,1,2021,Pre-ChatGPT,1,0
https://openalex.org/W3217328171,2021-11-08,2021-11,Computer Science,Computer Vision and Pattern Recognition,2,2,1,article,en,46,11,6,256,0.04296875,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3216871174,2021-11-30,2021-11,Computer Science,Artificial Intelligence,1,1,2,article,en,19,8,6,138,0.057971014492753624,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W4285332842,2021-11-10,2021-11,Computer Science,Information Systems,1,1,1,article,en,3,14,11,224,0.0625,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W4200331014,2021-11-16,2021-11,Computer Science,Signal Processing,3,3,1,article,en,21,1,1,67,0.014925373134328358,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3212486761,2021-11-18,2021-11,Computer Science,Information Systems,1,1,0,article,en,0,4,4,50,0.08,1,2021,Pre-ChatGPT,1,0
https://openalex.org/W4200138208,2021-11-03,2021-11,Computer Science,Signal Processing,3,3,1,article,en,18,7,6,153,0.0457516339869281,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W4312878941,2021-11-01,2021-11,Computer Science,Computer Vision and Pattern Recognition,2,2,0,article,en,10,9,6,177,0.05084745762711865,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3215805924,2021-11-25,2021-11,Computer Science,Artificial Intelligence,5,5,1,article,en,41,7,4,183,0.03825136612021858,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3215966114,2021-11-20,2021-11,Computer Science,Computer Networks and Communications,2,2,1,article,en,7,15,8,172,0.0872093023255814,1,2021,Pre-ChatGPT,1,0
https://openalex.org/W4200474035,2021-11-01,2021-11,Computer Science,Information Systems,4,4,1,article,en,24,7,6,139,0.050359712230215826,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W4226156944,2021-11-22,2021-11,Computer Science,Computer Vision and Pattern Recognition,6,6,3,article,en,18,4,4,105,0.0380952380952381,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3216512054,2021-11-22,2021-11,Computer Science,Computational Theory and Mathematics,5,5,2,article,en,142,11,9,207,0.05314009661835749,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W4200210037,2021-11-01,2021-11,Computer Science,Computer Vision and Pattern Recognition,2,2,1,article,en,9,0,0,0,0.0,0,2021,Pre-ChatGPT,0,0
https://openalex.org/W4225815193,2021-11-11,2021-11,Computer Science,Information Systems,1,1,1,article,en,1,20,11,302,0.06622516556291391,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3212855849,2021-11-10,2021-11,Computer Science,Computer Vision and Pattern Recognition,5,5,1,article,en,30,15,10,199,0.07537688442211055,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3215679952,2021-11-24,2021-11,Computer Science,Computer Vision and Pattern Recognition,5,5,1,article,en,4,5,5,242,0.02066115702479339,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W4394868584,2021-11-01,2021-11,Computer Science,Information Systems,1,1,1,article,en,0,9,6,171,0.05263157894736842,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3216015539,2021-11-01,2021-11,Computer Science,Computer Graphics and Computer-Aided Design,3,3,0,article,en,0,0,0,15,0.0,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3213956879,2021-11-12,2021-11,Computer Science,Artificial Intelligence,3,3,1,article,en,35,5,4,93,0.053763440860215055,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W4206977531,2021-11-01,2021-11,Computer Science,Information Systems,4,4,2,article,en,40,13,12,189,0.06878306878306878,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3216169712,2021-11-22,2021-11,Computer Science,Computer Networks and Communications,3,3,1,article,en,43,0,0,0,0.0,0,2021,Pre-ChatGPT,0,0
https://openalex.org/W3213913511,2021-11-01,2021-11,Computer Science,Artificial Intelligence,6,6,1,article,en,20,12,10,146,0.0821917808219178,1,2021,Pre-ChatGPT,1,0
https://openalex.org/W3212346298,2021-11-12,2021-11,Computer Science,Artificial Intelligence,1,1,1,article,en,35,8,8,201,0.03980099502487562,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W4200347129,2021-11-01,2021-11,Computer Science,Information Systems,3,3,1,article,en,0,4,3,106,0.03773584905660377,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3213182399,2021-11-05,2021-11,Computer Science,Artificial Intelligence,4,4,1,article,en,42,0,0,0,0.0,0,2021,Pre-ChatGPT,0,0
https://openalex.org/W4200417476,2021-11-24,2021-11,Computer Science,Hardware and Architecture,5,5,1,article,en,16,5,5,97,0.05154639175257732,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3217787054,2021-11-08,2021-11,Computer Science,Computer Networks and Communications,3,3,1,article,en,22,5,4,99,0.050505050505050504,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3212111442,2021-11-11,2021-11,Computer Science,Computer Vision and Pattern Recognition,6,6,1,article,en,20,4,4,172,0.023255813953488372,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3209059857,2021-11-01,2021-11,Computer Science,Artificial Intelligence,2,2,1,article,en,22,3,3,163,0.018404907975460124,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W4213375622,2021-11-12,2021-11,Computer Science,Human-Computer Interaction,6,6,1,article,en,6,5,3,113,0.04424778761061947,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3211582933,2021-11-09,2021-11,Computer Science,Information Systems,3,3,0,article,en,0,10,7,101,0.09900990099009901,1,2021,Pre-ChatGPT,1,0
https://openalex.org/W3216180106,2021-11-23,2021-11,Computer Science,Information Systems,3,3,1,article,en,38,15,9,258,0.05813953488372093,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3197929891,2021-11-01,2021-11,Computer Science,Computer Networks and Communications,8,8,2,article,en,60,7,5,204,0.03431372549019608,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3215289882,2021-11-01,2021-11,Computer Science,Information Systems,3,3,0,article,en,0,19,11,258,0.07364341085271318,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W4205425744,2021-11-28,2021-11,Computer Science,Computer Vision and Pattern Recognition,3,3,1,article,en,18,8,7,179,0.0446927374301676,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3213984348,2021-11-04,2021-11,Computer Science,Artificial Intelligence,5,5,1,article,en,34,2,2,103,0.019417475728155338,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3217179566,2021-11-24,2021-11,Computer Science,Information Systems,1,1,1,article,en,52,12,7,197,0.06091370558375635,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3217302330,2021-11-27,2021-11,Computer Science,Artificial Intelligence,1,1,1,article,en,0,0,0,1,0.0,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3217604026,2021-11-22,2021-11,Computer Science,Information Systems,3,3,2,article,en,104,13,12,242,0.05371900826446281,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3217723205,2021-11-26,2021-11,Computer Science,Artificial Intelligence,4,4,1,article,en,23,0,0,0,0.0,0,2021,Pre-ChatGPT,0,0
https://openalex.org/W3212208249,2021-11-09,2021-11,Computer Science,Artificial Intelligence,2,2,2,article,en,18,0,0,0,0.0,0,2021,Pre-ChatGPT,0,0
https://openalex.org/W3211510458,2021-11-11,2021-11,Computer Science,Signal Processing,5,5,1,article,en,87,2,2,73,0.0273972602739726,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W4200625988,2021-11-24,2021-11,Computer Science,Computer Vision and Pattern Recognition,5,5,1,article,en,20,8,8,210,0.0380952380952381,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3212418106,2021-11-06,2021-11,Computer Science,Information Systems,2,2,0,article,en,14,0,0,0,0.0,0,2021,Pre-ChatGPT,0,0
https://openalex.org/W4205610054,2021-11-10,2021-11,Computer Science,Information Systems,1,1,0,article,en,0,3,2,64,0.046875,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3215245318,2021-11-01,2021-11,Computer Science,Computer Graphics and Computer-Aided Design,3,3,0,article,en,0,0,0,19,0.0,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W4200473465,2021-11-01,2021-11,Computer Science,Computer Networks and Communications,3,3,1,article,en,9,3,3,104,0.028846153846153848,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3210460101,2021-11-02,2021-11,Computer Science,Computer Networks and Communications,3,3,1,article,en,48,5,4,127,0.03937007874015748,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W4200291729,2021-11-08,2021-11,Computer Science,Information Systems,4,4,1,article,en,9,1,1,153,0.006535947712418301,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3217264988,2021-11-23,2021-11,Computer Science,Artificial Intelligence,6,6,1,article,en,42,8,5,129,0.06201550387596899,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W4205733142,2021-11-26,2021-11,Computer Science,Signal Processing,4,4,1,article,en,18,11,7,138,0.07971014492753623,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3217039319,2021-11-22,2021-11,Computer Science,Artificial Intelligence,3,3,1,article,en,50,0,0,0,0.0,0,2021,Pre-ChatGPT,0,0
https://openalex.org/W3211563060,2021-11-05,2021-11,Computer Science,Computer Vision and Pattern Recognition,2,2,1,article,en,30,14,9,224,0.0625,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W4213179337,2021-11-01,2021-11,Computer Science,Computer Vision and Pattern Recognition,3,3,1,article,en,16,8,7,196,0.04081632653061224,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3215616528,2021-11-24,2021-11,Computer Science,Artificial Intelligence,1,1,1,article,en,12,6,3,143,0.04195804195804196,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3216547101,2021-11-30,2021-11,Computer Science,Information Systems,1,1,1,article,en,30,6,3,162,0.037037037037037035,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3216034505,2021-11-26,2021-11,Computer Science,Artificial Intelligence,2,2,1,article,en,24,7,4,139,0.050359712230215826,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3216037677,2021-11-24,2021-11,Computer Science,Computer Vision and Pattern Recognition,5,5,2,article,en,44,6,6,205,0.02926829268292683,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W4200050031,2021-11-30,2021-11,Computer Science,Information Systems,1,1,0,article,en,0,13,9,190,0.06842105263157895,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3215380763,2021-11-26,2021-11,Computer Science,Computer Networks and Communications,4,4,2,article,en,38,0,0,0,0.0,0,2021,Pre-ChatGPT,0,0
https://openalex.org/W3214876672,2021-11-30,2021-11,Computer Science,Computer Networks and Communications,4,4,2,article,en,48,0,0,0,0.0,0,2021,Pre-ChatGPT,0,0
https://openalex.org/W4312441694,2021-11-29,2021-11,Computer Science,Information Systems,1,1,1,article,en,0,18,8,259,0.0694980694980695,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3211699973,2021-11-10,2021-11,Computer Science,Computer Science Applications,3,3,1,article,en,24,3,3,151,0.019867549668874173,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W4230107347,2021-11-01,2021-11,Computer Science,Artificial Intelligence,1,1,1,article,en,14,11,7,239,0.04602510460251046,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W4405353696,2021-11-09,2021-11,Computer Science,Artificial Intelligence,1,1,1,article,en,0,0,0,2,0.0,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3216178064,2021-11-24,2021-11,Computer Science,Artificial Intelligence,3,3,2,article,en,27,10,5,184,0.05434782608695652,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3215872350,2021-11-01,2021-11,Computer Science,Information Systems,1,1,0,article,en,0,15,11,270,0.05555555555555555,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3217220451,2021-11-26,2021-11,Computer Science,Computer Vision and Pattern Recognition,7,7,1,article,en,37,0,0,0,0.0,0,2021,Pre-ChatGPT,0,0
https://openalex.org/W4213252671,2021-11-01,2021-11,Computer Science,Information Systems,1,1,1,article,en,5,3,3,52,0.057692307692307696,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W4206289444,2021-11-27,2021-11,Computer Science,Computer Networks and Communications,3,3,1,article,en,6,10,5,167,0.059880239520958084,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W4205531259,2021-11-24,2021-11,Computer Science,Computer Vision and Pattern Recognition,3,3,1,article,en,10,6,6,127,0.047244094488188976,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W4200452560,2021-11-30,2021-11,Computer Science,Information Systems,2,2,0,article,en,0,0,0,5,0.0,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W4200241324,2021-11-30,2021-11,Computer Science,Information Systems,2,2,0,article,en,0,40,21,393,0.10178117048346055,1,2021,Pre-ChatGPT,1,0
https://openalex.org/W3190536237,2021-11-12,2021-11,Computer Science,Information Systems,5,5,1,article,en,39,6,5,77,0.07792207792207792,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W4205284209,2021-11-01,2021-11,Computer Science,Information Systems,1,1,1,article,en,39,11,7,148,0.07432432432432433,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W7115329364,2021-11-17,2021-11,Computer Science,Computational Theory and Mathematics,1,1,0,article,en,0,0,0,0,0.0,0,2021,Pre-ChatGPT,0,0
https://openalex.org/W4200029004,2021-11-23,2021-11,Computer Science,Computer Networks and Communications,1,1,1,article,en,6,4,4,79,0.05063291139240506,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3216734814,2021-11-30,2021-11,Computer Science,Artificial Intelligence,3,3,1,article,en,17,10,8,182,0.054945054945054944,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W4211051939,2021-11-01,2021-11,Computer Science,Computer Graphics and Computer-Aided Design,2,2,1,article,en,0,13,8,192,0.06770833333333333,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W4214926049,2021-11-01,2021-11,Computer Science,Information Systems,6,6,1,article,en,6,7,4,120,0.058333333333333334,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3186253427,2021-11-05,2021-11,Computer Science,Information Systems,3,3,1,article,en,38,16,8,210,0.0761904761904762,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W4200610177,2021-11-01,2021-11,Computer Science,Artificial Intelligence,4,4,1,article,en,14,16,6,311,0.05144694533762058,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3215001060,2021-11-29,2021-11,Computer Science,Computer Vision and Pattern Recognition,2,2,1,article,en,106,0,0,0,0.0,0,2021,Pre-ChatGPT,0,0
https://openalex.org/W3199929160,2021-11-01,2021-11,Computer Science,Computational Theory and Mathematics,3,3,0,article,en,56,1,1,113,0.008849557522123894,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3216003878,2021-11-25,2021-11,Computer Science,Computer Networks and Communications,3,3,1,article,en,0,1,1,77,0.012987012987012988,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3216097587,2021-11-24,2021-11,Computer Science,Computational Theory and Mathematics,6,6,3,article,en,67,15,11,189,0.07936507936507936,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3214761953,2021-11-23,2021-11,Computer Science,Artificial Intelligence,9,9,4,article,en,55,14,13,219,0.0639269406392694,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W4206451487,2021-11-29,2021-11,Computer Science,Signal Processing,6,6,2,article,en,23,12,8,239,0.0502092050209205,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W4285507851,2021-12-01,2021-12,Computer Science,Artificial Intelligence,2,2,0,article,en,8,1,1,79,0.012658227848101266,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W4206995126,2021-12-01,2021-12,Computer Science,Artificial Intelligence,5,5,1,article,en,32,17,14,251,0.06772908366533864,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W4206916658,2021-12-31,2021-12,Computer Science,Information Systems,2,2,0,article,en,0,0,0,0,0.0,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3217091740,2021-12-02,2021-12,Computer Science,Computer Science Applications,7,7,5,article,en,37,13,9,187,0.06951871657754011,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W4225923579,2021-12-31,2021-12,Computer Science,Information Systems,3,3,1,article,en,20,14,7,208,0.0673076923076923,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W4225498474,2021-12-22,2021-12,Computer Science,Computer Vision and Pattern Recognition,2,2,1,article,en,6,3,3,167,0.017964071856287425,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W4206137644,2021-12-31,2021-12,Computer Science,Artificial Intelligence,6,6,2,article,en,48,15,11,249,0.060240963855421686,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W4200298751,2021-12-18,2021-12,Computer Science,Human-Computer Interaction,6,6,1,article,en,62,0,0,0,0.0,0,2021,Pre-ChatGPT,0,0
https://openalex.org/W4205389262,2021-12-11,2021-12,Computer Science,Artificial Intelligence,6,6,2,article,en,41,4,4,95,0.042105263157894736,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W4200275152,2021-12-20,2021-12,Computer Science,Computer Networks and Communications,2,2,1,article,en,39,10,8,151,0.06622516556291391,1,2021,Pre-ChatGPT,0,0
https://openalex.org/W3212055905,2021-12-06,2021-12,Computer Science,Artificial Intelligence,7,7,2,article,en,43,15,11,156,0.09615384615384616,1,2021,Pre-ChatGPT,1,0
https://openalex.org/W4200163012,2021-12-17,2021-12,Computer Science,Information Systems,3,3,1,article,en,36,11,8,162,0.06790123456790123,1,2021,Pre-ChatGPT,0,0
